GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - No vehicle available,Margin of Error; Total: - No vehicle available,Estimate; Total: - 1 vehicle available,Margin of Error; Total: - 1 vehicle available,Estimate; Total: - 2 vehicles available,Margin of Error; Total: - 2 vehicles available,Estimate; Total: - 3 vehicles available,Margin of Error; Total: - 3 vehicles available,Estimate; Total: - 4 or more vehicles available,Margin of Error; Total: - 4 or more vehicles available,Estimate; Total: - 1-person household:,Margin of Error; Total: - 1-person household:,Estimate; Total: - 1-person household: - No vehicle available,Margin of Error; Total: - 1-person household: - No vehicle available,Estimate; Total: - 1-person household: - 1 vehicle available,Margin of Error; Total: - 1-person household: - 1 vehicle available,Estimate; Total: - 1-person household: - 2 vehicles available,Margin of Error; Total: - 1-person household: - 2 vehicles available,Estimate; Total: - 1-person household: - 3 vehicles available,Margin of Error; Total: - 1-person household: - 3 vehicles available,Estimate; Total: - 1-person household: - 4 or more vehicles available,Margin of Error; Total: - 1-person household: - 4 or more vehicles available,Estimate; Total: - 2-person household:,Margin of Error; Total: - 2-person household:,Estimate; Total: - 2-person household: - No vehicle available,Margin of Error; Total: - 2-person household: - No vehicle available,Estimate; Total: - 2-person household: - 1 vehicle available,Margin of Error; Total: - 2-person household: - 1 vehicle available,Estimate; Total: - 2-person household: - 2 vehicles available,Margin of Error; Total: - 2-person household: - 2 vehicles available,Estimate; Total: - 2-person household: - 3 vehicles available,Margin of Error; Total: - 2-person household: - 3 vehicles available,Estimate; Total: - 2-person household: - 4 or more vehicles available,Margin of Error; Total: - 2-person household: - 4 or more vehicles available,Estimate; Total: - 3-person household:,Margin of Error; Total: - 3-person household:,Estimate; Total: - 3-person household: - No vehicle available,Margin of Error; Total: - 3-person household: - No vehicle available,Estimate; Total: - 3-person household: - 1 vehicle available,Margin of Error; Total: - 3-person household: - 1 vehicle available,Estimate; Total: - 3-person household: - 2 vehicles available,Margin of Error; Total: - 3-person household: - 2 vehicles available,Estimate; Total: - 3-person household: - 3 vehicles available,Margin of Error; Total: - 3-person household: - 3 vehicles available,Estimate; Total: - 3-person household: - 4 or more vehicles available,Margin of Error; Total: - 3-person household: - 4 or more vehicles available,Estimate; Total: - 4-or-more-person household:,Margin of Error; Total: - 4-or-more-person household:,Estimate; Total: - 4-or-more-person household: - No vehicle available,Margin of Error; Total: - 4-or-more-person household: - No vehicle available,Estimate; Total: - 4-or-more-person household: - 1 vehicle available,Margin of Error; Total: - 4-or-more-person household: - 1 vehicle available,Estimate; Total: - 4-or-more-person household: - 2 vehicles available,Margin of Error; Total: - 4-or-more-person household: - 2 vehicles available,Estimate; Total: - 4-or-more-person household: - 3 vehicles available,Margin of Error; Total: - 4-or-more-person household: - 3 vehicles available,Estimate; Total: - 4-or-more-person household: - 4 or more vehicles available,Margin of Error; Total: - 4-or-more-person household: - 4 or more vehicles available
04000E0US29,29,Missouri -- In micropolitan statistical area,271199,1972,17508,843,87002,1686,104056,1717,43262,1115,19371,791,74872,1524,10984,660,48742,1341,12057,744,2273,275,816,147,101074,1598,3361,398,22114,888,54014,1240,16252,715,5333,419,40289,1358,1656,328,7911,614,15154,762,11192,624,4376,389,54964,1095,1507,256,8235,590,22831,856,13545,679,8846,586
04000E0US30,30,Montana -- In micropolitan statistical area,126031,842,5950,506,33819,1100,49883,1186,23826,1035,12553,637,37507,906,4552,446,22926,958,7634,586,1647,252,748,163,48060,920,918,170,6682,632,26652,778,9737,644,4071,337,17691,819,179,71,2549,330,6422,559,5900,493,2641,293,22773,828,301,129,1662,296,9175,604,6542,498,5093,429
04000E0US31,31,Nebraska -- In micropolitan statistical area,131851,747,6811,456,36046,854,50217,1000,25168,812,13609,570,38009,1049,4948,432,22932,797,7788,561,1497,201,844,166,49031,881,1144,205,7299,503,25923,823,10216,597,4449,273,16761,759,297,105,2911,417,5521,462,5677,431,2355,197,28050,755,422,132,2904,318,10985,517,7778,470,5961,425
04000E0US32,32,Nevada -- In micropolitan statistical area,93222,1023,3419,373,26160,1000,35870,1232,17885,1009,9888,488,24962,1008,2152,315,14673,769,5937,546,1605,273,595,174,37461,1066,567,168,6864,598,18555,806,7554,622,3921,343,12460,738,228,109,2428,359,4404,491,3709,475,1691,267,18339,750,472,146,2195,334,6974,556,5017,516,3681,434
04000E0US33,33,New Hampshire -- In micropolitan statistical area,178870,1277,10258,764,57782,1379,72466,1318,26606,901,11758,620,50042,1060,7419,606,35318,998,5745,495,1044,164,516,118,71595,1313,1530,246,14820,777,41743,1156,10261,563,3241,351,26423,1066,737,165,4592,471,10447,642,7849,500,2798,255,30810,847,572,161,3052,388,14531,643,7452,520,5203,373
04000E0US35,35,New Mexico -- In micropolitan statistical area,217619,1583,13545,781,70875,1617,78470,1726,36721,1105,18008,921,65525,1517,8610,663,39097,1135,13673,839,2982,361,1163,227,72091,1565,2383,296,16154,900,34291,1197,13789,761,5474,487,31893,1001,1226,247,7453,643,11476,753,8298,483,3440,349,48110,1173,1326,253,8171,611,19030,890,11652,696,7931,571
04000E0US36,36,New York -- In micropolitan statistical area,395503,1999,37812,1146,139299,1888,149522,1677,50757,1176,18113,738,115945,1639,22366,783,77450,1487,13146,624,2144,270,839,134,146671,1583,7011,478,37034,1060,80464,1292,17680,620,4482,378,59100,1321,3697,458,12589,696,22850,817,15831,783,4133,315,73787,1119,4738,426,12226,627,33062,1041,15102,685,8659,447
04000E0US37,37,North Carolina -- In micropolitan statistical area,609562,2659,44719,1187,187135,2613,221138,2751,103266,1786,53304,1579,172531,2245,27398,1025,103295,1899,32209,1197,7194,536,2435,315,224703,2082,9643,658,45538,1420,109278,1764,43429,1133,16815,741,95433,2038,3968,421,19567,842,34239,1352,25140,1096,12519,795,116895,2147,3710,478,18735,1038,45412,1323,27503,1104,21535,1134
04000E0US38,38,North Dakota -- In micropolitan statistical area,72008,831,3356,397,19751,879,28468,976,13331,655,7102,468,22277,941,2426,284,13713,693,4744,462,988,176,406,117,25857,729,557,206,3568,416,14068,700,5314,388,2350,263,9411,563,100,57,1058,281,3766,368,3066,362,1421,194,14463,506,273,177,1412,239,5890,424,3963,349,2925,367
04000E0US39,39,Ohio -- In micropolitan statistical area,753938,2751,53184,1497,226864,2740,282024,3095,128881,1823,62985,1299,208691,2300,32004,1144,132747,2303,34634,1052,6883,618,2423,311,278658,2433,9949,675,54976,1425,145276,1775,51640,1271,16817,708,112603,1854,4436,479,19988,891,42031,1225,32082,1110,14066,684,153986,1696,6795,504,19153,964,60083,1501,38276,1163,29679,995
04000E0US40,40,Oklahoma -- In micropolitan statistical area,276509,1322,16545,690,90973,1283,105816,1532,43875,959,19300,594,79433,1216,10426,500,52115,1030,13169,600,2761,273,962,181,97986,1291,3377,386,21079,756,51115,1070,16569,606,5846,322,41764,904,1391,219,8551,487,16641,661,11139,514,4042,289,57326,1045,1351,209,9228,466,24891,796,13406,611,8450,476
04000E0US41,41,Oregon -- In micropolitan statistical area,224977,1551,15816,755,68516,1632,82379,1373,38969,1046,19297,823,64382,1412,10820,625,38091,1149,11811,760,2577,332,1083,204,87692,1463,2545,335,17884,842,43731,1035,17760,733,5772,488,30545,1048,1497,274,6291,570,10970,618,7781,553,4006,381,42358,1125,954,243,6250,621,15867,716,10851,655,8436,492
04000E0US42,42,Pennsylvania -- In micropolitan statistical area,439327,1938,38154,901,143725,2007,165511,1651,64045,1226,27892,650,125726,1804,22884,801,81434,1662,17229,567,2974,298,1205,193,166066,1853,7210,478,37948,987,89206,1338,24672,635,7030,397,65980,1324,2902,321,12389,699,25665,763,18474,659,6550,372,81555,1092,5158,334,11954,686,33411,904,17925,664,13107,484
04000E0US45,45,South Carolina -- In micropolitan statistical area,170713,1449,14010,766,56755,1576,58628,1440,28621,960,12699,826,52960,1174,8607,666,30943,1213,10404,673,2274,370,732,239,61869,1160,2908,364,13685,772,29897,942,10990,563,4389,494,26268,1116,1547,306,6093,677,8488,650,7165,565,2975,347,29616,1007,948,203,6034,609,9839,636,8192,605,4603,470
04000E0US46,46,South Dakota -- In micropolitan statistical area,94716,765,5576,515,28268,917,34006,981,17345,737,9521,539,30705,982,4176,424,19408,837,5422,478,1105,220,594,159,34119,926,840,230,5433,469,18266,757,6947,465,2633,261,12229,700,181,84,1968,373,3814,403,4364,441,1902,245,17663,597,379,184,1459,241,6504,431,4929,434,4392,417
04000E0US47,47,Tennessee -- In micropolitan statistical area,344764,1678,19332,916,108198,2054,128745,1730,59378,1478,29111,1096,95071,1905,12208,767,60517,1654,17354,972,3681,443,1311,247,130080,1905,3854,442,27235,1164,66379,1394,23867,936,8745,616,53542,1612,1560,255,10966,739,19606,1133,15137,835,6273,510,66071,1322,1710,294,9480,784,25406,1048,16693,826,12782,830
04000E0US48,48,Texas -- In micropolitan statistical area,565722,2792,33165,1321,187260,2778,223360,2508,86114,1774,35823,1386,142377,2171,20166,1043,93660,2012,23305,960,4007,427,1239,241,195577,2647,7209,671,47143,1469,105244,2039,28094,1010,7887,601,86479,2021,2950,426,20047,1028,34749,1123,21879,1083,6854,600,141289,1953,2840,371,26410,1175,60062,1424,32134,1198,19843,957
04000E0US49,49,Utah -- In micropolitan statistical area,57853,734,1890,254,14112,751,22860,868,12015,690,6976,485,12283,616,1208,238,7278,580,2724,292,677,158,396,113,19835,638,306,96,3531,358,10160,599,4210,408,1628,212,8579,555,219,87,1619,280,3279,388,2300,277,1162,209,17156,661,157,73,1684,287,6697,419,4828,452,3790,326
04000E0US50,50,Vermont -- In micropolitan statistical area,104275,893,7198,509,35743,881,42192,783,14040,540,5102,386,31649,970,5378,481,21404,766,3785,314,759,166,323,88,42001,794,1207,174,9255,550,24310,645,5760,349,1469,178,13895,605,332,94,2493,331,6300,487,3667,246,1103,163,16730,537,281,109,2591,278,7797,428,3854,272,2207,240
04000E0US51,51,Virginia -- In micropolitan statistical area,113421,1058,10614,669,36182,1151,37750,1041,19171,772,9704,564,34541,1123,6222,570,19790,885,6381,447,1682,266,466,155,41591,948,2095,302,9711,666,17775,656,8360,572,3650,342,17995,806,1224,286,3857,406,6075,488,4440,386,2399,342,19294,807,1073,229,2824,384,7519,564,4689,431,3189,318
04000E0US53,53,Washington -- In micropolitan statistical area,219088,1457,12298,576,62080,1621,82584,1562,40207,1206,21919,1037,60202,1501,8556,569,35346,1303,12235,710,2818,313,1247,237,84655,1347,2259,288,15824,610,42172,1179,17334,725,7066,527,30348,1048,860,197,5410,495,11301,688,8273,599,4504,486,43883,1110,623,158,5500,561,16876,771,11782,695,9102,673
04000E0US54,54,West Virginia -- In micropolitan statistical area,121005,992,10613,714,42273,1151,45940,1181,16023,761,6156,448,34935,914,6380,554,22231,864,5261,343,778,219,285,100,44157,1095,2551,356,10904,641,22818,876,6239,424,1645,242,20221,898,1081,223,4862,449,8140,556,4745,439,1393,224,21692,745,601,153,4276,448,9721,708,4261,461,2833,307
04000E0US55,55,Wisconsin -- In micropolitan statistical area,314625,1188,16658,731,93227,1411,127253,1553,53545,1005,23942,571,89024,1319,12051,636,59672,1244,13623,479,2726,265,952,138,122647,1227,2895,276,21726,703,70478,880,21293,651,6255,265,42045,954,888,204,6429,486,16071,655,13576,644,5081,334,60909,841,824,124,5400,337,27081,737,15950,542,11654,496
04000E0US56,56,Wyoming -- In micropolitan statistical area,94663,1038,3586,400,25552,1071,35320,1125,19030,702,11175,713,26241,1132,2597,365,15996,886,5386,571,1572,250,690,170,34553,994,628,159,5310,522,16913,812,7885,488,3817,389,13737,792,190,92,2201,358,4715,499,4221,462,2410,323,20132,909,171,64,2045,348,8306,607,5352,437,4258,484
04000E0US72,72,Puerto Rico -- In micropolitan statistical area,43244,870,7040,522,18940,888,12684,823,3270,452,1310,301,11064,693,3874,350,6062,571,1040,244,30,38,58,50,13360,626,1681,271,6515,504,4311,473,639,157,214,118,8935,675,895,212,3517,429,2973,456,1204,297,346,154,9885,557,590,139,2846,404,4360,442,1397,261,692,213
04000E1US01,01,Alabama -- In micropolitan statistical area -- in principal city,83392,1249,7454,581,31420,1176,28115,998,12039,702,4364,425,27466,1160,4716,472,17633,879,4230,456,630,146,257,88,27578,1089,1364,255,7307,644,13072,666,4459,422,1376,238,12849,681,685,204,3404,390,4634,481,3322,422,804,156,15499,710,689,215,3076,377,6179,602,3628,373,1927,253
04000E1US02,02,Alaska -- In micropolitan statistical area -- in principal city,15571,268,1481,195,5618,333,5661,377,2136,223,675,149,4400,317,1017,167,2895,207,410,115,69,49,9,8,5571,358,287,92,1670,224,2654,240,835,166,125,73,2154,250,75,35,453,124,1064,203,467,148,95,56,3446,251,102,54,600,112,1533,226,765,160,446,125
04000E1US04,04,Arizona -- In micropolitan statistical area -- in principal city,20737,584,1310,265,7417,573,7503,455,3049,361,1458,222,5428,514,850,223,3519,402,843,216,95,49,121,88,7490,509,269,137,2172,324,3574,318,1145,210,330,104,3024,357,125,87,897,213,1187,244,667,163,148,76,4795,357,66,43,829,188,1899,270,1142,233,859,164
04000E1US05,05,Arkansas -- In micropolitan statistical area -- in principal city,86427,1286,8223,740,34180,1263,30579,1016,9563,727,3882,445,28261,1360,5206,481,18781,1083,3633,417,544,167,97,66,29342,1175,1524,297,8439,645,15147,822,3468,368,764,184,12636,883,784,264,3773,483,4672,515,2638,343,769,215,16188,701,709,208,3187,435,7127,593,2913,400,2252,325
04000E1US06,06,California -- In micropolitan statistical area -- in principal city,59497,1037,6693,551,22746,834,19869,705,7297,486,2892,345,20882,1029,4735,529,13092,730,2496,387,330,128,229,138,19535,904,1074,217,5479,494,9684,669,2701,304,597,170,8611,629,475,169,2335,317,3007,380,2161,326,633,180,10469,598,409,124,1840,333,4682,383,2105,337,1433,256
04000E1US08,08,Colorado -- In micropolitan statistical area -- in principal city,48408,903,3220,462,17307,852,18386,830,6719,535,2776,428,15444,762,2054,394,10720,672,2170,319,418,103,82,50,17741,721,726,173,3915,437,9485,506,2652,319,963,281,6403,517,244,117,1269,265,2875,359,1669,279,346,127,8820,450,196,125,1403,265,3856,390,1980,300,1385,308
04000E1US09,09,Connecticut -- In micropolitan statistical area -- in principal city,14907,377,1561,247,5161,424,5340,375,2021,218,824,183,4724,461,1093,213,3163,348,363,152,83,53,22,25,5391,423,288,115,1215,225,3005,287,785,152,98,61,2371,251,97,75,543,167,765,156,613,132,353,134,2421,223,83,56,240,97,1207,201,540,122,351,100
04000E1US12,12,Florida -- In micropolitan statistical area -- in principal city,26843,881,3488,415,12388,773,7837,594,2311,352,819,200,9546,780,2259,320,6199,615,798,240,144,95,146,66,8739,596,687,192,3545,375,3771,430,636,171,100,72,3792,438,330,148,1296,294,1380,257,557,142,229,107,4766,411,212,94,1348,330,1888,273,974,243,344,130
04000E1US13,13,Georgia -- In micropolitan statistical area -- in principal city,115731,1465,16699,920,46776,1661,34892,1281,12714,911,4650,459,36626,1487,8907,826,22761,1123,4038,502,667,196,253,129,35328,1305,3980,502,10653,904,15518,980,4225,473,952,195,19691,1146,1914,375,6861,656,6103,565,3708,479,1105,252,24086,907,1898,403,6501,602,9233,781,4114,461,2340,323
04000E1US15,15,Hawaii -- In micropolitan statistical area -- in principal city,19557,561,1320,254,6723,531,7128,483,3190,366,1196,210,5556,452,876,205,3850,421,673,155,124,98,33,34,6459,460,211,79,1942,332,3412,358,763,156,131,53,3119,308,129,84,483,154,1134,219,1151,211,222,84,4423,410,104,89,448,130,1909,297,1152,268,810,163
04000E1US16,16,Idaho -- In micropolitan statistical area -- in principal city,54902,727,3311,427,19158,992,21149,900,8215,604,3069,408,14780,896,2449,360,9979,720,1831,307,226,112,295,141,19191,812,477,162,5395,518,9928,734,2885,443,506,173,8472,677,156,111,2395,402,3237,399,2001,270,683,178,12459,698,229,107,1389,295,6153,478,3103,401,1585,276
04000E1US17,17,Illinois -- In micropolitan statistical area -- in principal city,133801,1262,14113,679,54683,1191,47080,1047,13312,727,4613,373,48857,1201,10144,608,32937,1075,4952,458,692,123,132,62,45478,1063,2434,331,12657,710,24829,774,4393,377,1165,192,17676,763,728,196,4560,435,7684,515,3806,341,898,174,21790,726,807,176,4529,428,9615,564,4421,431,2418,290
