GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC04_EST_VC01,HC04_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC04_EST_VC02,HC04_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC04_EST_VC03,HC04_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC03_EST_VC04,HC03_MOE_VC04,HC04_EST_VC04,HC04_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC03_EST_VC05,HC03_MOE_VC05,HC04_EST_VC05,HC04_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC04_EST_VC06,HC04_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC03_EST_VC07,HC03_MOE_VC07,HC04_EST_VC07,HC04_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC03_EST_VC08,HC03_MOE_VC08,HC04_EST_VC08,HC04_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC04_EST_VC09,HC04_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC03_EST_VC10,HC03_MOE_VC10,HC04_EST_VC10,HC04_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC03_EST_VC11,HC03_MOE_VC11,HC04_EST_VC11,HC04_MOE_VC11,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC04_EST_VC13,HC04_MOE_VC13,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC04_EST_VC15,HC04_MOE_VC15,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC04_EST_VC18,HC04_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC04_EST_VC19,HC04_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC03_EST_VC20,HC03_MOE_VC20,HC04_EST_VC20,HC04_MOE_VC20
04000C1US13,13,Georgia -- In metropolitan statistical area -- in principal city,755108,3599,418173,3215,259907,2949,336935,3662,10.9,0.2,7.9,0.3,1.9,0.2,15.5,0.5,6.3,0.2,4.3,0.2,1.6,0.2,9.2,0.3,11.7,0.3,9.7,0.4,5.0,0.3,14.7,0.4,10.5,0.2,9.2,0.3,6.5,0.4,12.1,0.4,13.5,0.3,12.6,0.4,11.3,0.5,14.2,0.4,16.1,0.3,16.3,0.5,18.1,0.6,15.3,0.4,9.7,0.3,10.9,0.3,13.5,0.5,7.8,0.4,10.4,0.2,13.0,0.3,18.1,0.5,6.7,0.3,4.3,0.1,5.9,0.2,8.7,0.3,2.2,0.2,6.6,0.2,10.0,0.3,15.2,0.4,2.3,0.2,46307,449,58537,817,84389,909,33538,538,75331,719,93867,1128,125124,1512,50415,765,34.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),36.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),31.6,(X)
04000C1US15,15,Hawaii -- In metropolitan statistical area -- in principal city,146368,1187,89112,1253,63743,1247,57256,1292,6.5,0.4,2.8,0.4,1.4,0.3,12.7,1.0,3.8,0.3,2.3,0.3,1.8,0.3,6.4,0.6,7.7,0.4,4.8,0.5,3.7,0.5,12.4,1.0,7.3,0.4,5.6,0.5,4.5,0.5,10.6,0.9,12.1,0.6,10.9,0.7,9.4,0.7,14.5,1.0,18.7,0.7,19.1,0.8,17.8,0.9,18.9,1.1,13.3,0.5,15.3,0.7,16.5,0.9,9.7,0.9,15.9,0.6,19.8,0.9,21.8,1.1,9.0,0.8,7.0,0.4,9.3,0.6,11.0,0.8,2.8,0.4,7.9,0.4,10.0,0.6,12.0,0.7,2.8,0.4,66755,1135,81131,1864,91633,2101,41985,1114,89645,1592,105875,2310,117750,2712,58512,1856,35.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),37.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),29.7,(X)
04000C1US16,16,Idaho -- In metropolitan statistical area -- in principal city,164819,1541,99200,1485,75113,1214,65619,1584,7.4,0.5,3.9,0.5,1.5,0.4,13.8,1.2,5.0,0.4,2.5,0.4,1.1,0.3,9.2,0.9,11.3,0.6,7.0,0.6,3.9,0.5,18.3,1.2,10.7,0.5,8.5,0.6,6.5,0.6,14.6,1.0,14.4,0.5,13.0,0.7,11.9,0.7,16.3,0.9,18.6,0.6,21.0,0.9,22.3,1.2,14.3,1.0,11.8,0.5,15.2,0.8,17.6,1.0,6.2,0.8,12.6,0.6,16.8,0.8,20.2,1.0,5.1,0.7,4.1,0.4,6.1,0.6,7.6,0.7,0.9,0.3,4.2,0.3,6.0,0.4,7.5,0.6,1.2,0.3,51092,702,66444,1491,78785,1641,30587,851,70578,1388,87064,1885,99695,2095,43083,1702,28.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),27.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.7,(X)
04000C1US17,17,Illinois -- In metropolitan statistical area -- in principal city,1627683,4195,918482,4235,604064,4447,709201,4411,9.8,0.2,6.1,0.2,1.8,0.1,15.5,0.3,5.2,0.1,3.4,0.1,1.6,0.1,7.8,0.2,10.4,0.2,8.5,0.2,4.8,0.2,13.3,0.2,9.0,0.2,8.4,0.2,6.2,0.2,10.0,0.2,12.0,0.2,11.7,0.2,9.9,0.3,12.4,0.3,16.1,0.2,16.1,0.2,16.1,0.3,15.8,0.3,11.2,0.2,12.2,0.2,14.0,0.3,9.7,0.2,13.2,0.2,16.0,0.2,20.4,0.3,8.9,0.2,6.0,0.1,8.0,0.2,11.0,0.3,3.2,0.1,7.0,0.1,9.7,0.2,14.0,0.2,3.4,0.1,54464,430,68063,680,91309,697,38649,521,81496,535,97912,793,122988,1008,58074,651,34.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),37.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),29.7,(X)
04000C1US18,18,Indiana -- In metropolitan statistical area -- in principal city,861127,3316,488551,3364,314859,3232,372576,3348,10.2,0.2,6.8,0.3,1.9,0.2,15.8,0.4,6.3,0.2,4.2,0.2,1.6,0.1,9.5,0.3,13.0,0.2,9.6,0.3,5.4,0.3,18.1,0.4,12.1,0.3,10.1,0.3,7.4,0.3,15.0,0.4,15.3,0.3,14.5,0.4,13.4,0.5,16.1,0.4,17.6,0.3,19.7,0.4,22.2,0.5,14.1,0.4,10.1,0.2,12.9,0.3,16.9,0.4,5.6,0.3,9.3,0.2,12.8,0.4,17.8,0.6,3.9,0.2,3.1,0.1,4.5,0.2,6.5,0.3,1.0,0.1,3.2,0.1,4.8,0.2,7.0,0.3,1.0,0.1,42528,315,54902,579,72851,733,29261,343,61046,547,75132,917,94659,1280,40351,550,32.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),32.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),29.9,(X)
04000C1US19,19,Iowa -- In metropolitan statistical area -- in principal city,384593,1879,216920,1901,156927,1785,167673,2212,7.9,0.3,4.3,0.3,1.3,0.2,13.7,0.5,5.1,0.3,2.6,0.3,1.2,0.2,8.7,0.5,10.7,0.3,6.8,0.3,3.5,0.3,16.5,0.7,10.7,0.3,8.3,0.4,5.5,0.4,14.3,0.6,14.3,0.4,13.1,0.6,11.0,0.5,15.9,0.7,19.2,0.4,20.6,0.5,21.6,0.7,16.5,0.7,12.7,0.3,16.1,0.5,19.3,0.7,7.5,0.4,12.1,0.3,17.1,0.4,21.8,0.6,4.8,0.3,3.8,0.2,5.9,0.3,7.9,0.4,1.0,0.2,3.5,0.2,5.2,0.3,6.9,0.4,1.2,0.2,51327,425,67549,781,81453,924,32370,577,68563,621,85327,973,101096,1315,44260,845,33.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),32.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),32.6,(X)
04000C1US20,20,Kansas -- In metropolitan statistical area -- in principal city,393439,1985,233675,1743,168780,2038,159764,2183,7.9,0.3,4.5,0.3,1.6,0.2,14.1,0.6,4.8,0.2,2.9,0.2,1.2,0.2,8.0,0.4,10.5,0.3,6.7,0.4,3.6,0.3,16.5,0.7,10.9,0.4,8.6,0.4,6.0,0.4,14.9,0.7,14.3,0.4,12.7,0.5,10.8,0.5,16.6,0.7,18.5,0.4,19.4,0.5,20.3,0.6,16.4,0.6,11.5,0.4,14.3,0.5,16.7,0.6,6.8,0.4,12.5,0.3,17.4,0.5,21.9,0.6,4.6,0.4,4.7,0.2,7.0,0.3,9.2,0.5,1.1,0.2,4.4,0.2,6.6,0.3,8.7,0.3,1.0,0.2,51648,523,68399,1170,84165,1009,32355,523,71329,655,88937,1016,105317,1278,43241,776,29.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),30.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),28.2,(X)
04000C1US21,21,Kentucky -- In metropolitan statistical area -- in principal city,445923,2153,261710,2026,176832,2018,184213,2211,8.7,0.3,5.0,0.3,1.5,0.2,15.1,0.6,5.9,0.2,3.5,0.3,1.4,0.2,9.7,0.5,11.4,0.4,8.1,0.4,4.2,0.3,16.8,0.6,10.7,0.3,8.8,0.4,5.9,0.3,13.6,0.6,14.2,0.3,13.2,0.4,11.4,0.5,15.7,0.5,17.7,0.4,18.5,0.5,19.8,0.7,15.6,0.6,11.4,0.3,14.2,0.4,17.5,0.6,6.8,0.4,11.4,0.3,16.1,0.5,20.9,0.6,4.3,0.3,4.2,0.2,6.2,0.3,8.6,0.4,1.2,0.2,4.3,0.2,6.4,0.3,8.9,0.4,1.2,0.2,48862,561,64262,842,82933,963,30972,469,69722,789,86683,1140,105982,1425,43335,1413,29.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),30.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),28.8,(X)
04000C1US22,22,Louisiana -- In metropolitan statistical area -- in principal city,544465,2719,302063,2525,178509,2466,242402,2898,12.2,0.3,8.0,0.4,2.0,0.2,18.5,0.5,7.1,0.3,4.5,0.3,1.5,0.2,10.7,0.4,13.2,0.3,10.7,0.4,5.3,0.3,16.7,0.6,11.2,0.3,9.9,0.3,7.1,0.4,12.8,0.6,13.2,0.4,12.3,0.4,11.2,0.4,14.0,0.5,15.0,0.3,16.0,0.4,17.6,0.6,13.4,0.5,9.4,0.3,11.5,0.4,14.7,0.6,6.2,0.3,9.9,0.3,13.8,0.5,20.1,0.8,4.6,0.3,3.9,0.1,5.7,0.3,8.9,0.4,1.5,0.2,4.9,0.2,7.5,0.3,11.7,0.5,1.5,0.1,41648,458,56274,958,83632,1180,27422,513,66304,776,84012,1338,112412,1865,42206,647,40.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),42.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),35.6,(X)
04000C1US23,23,Maine -- In metropolitan statistical area -- in principal city,80844,940,41239,763,28817,711,39605,1073,9.3,0.7,5.5,0.7,1.1,0.4,13.9,1.3,6.7,0.6,3.8,0.6,1.9,0.5,10.1,1.1,11.4,0.9,7.8,1.0,4.4,0.9,16.0,1.2,10.5,0.6,8.9,1.0,7.0,1.0,12.6,1.0,14.2,0.9,12.5,1.1,10.7,1.2,15.8,1.3,17.5,0.8,18.1,1.2,19.4,1.5,16.5,1.3,11.8,0.7,15.1,1.2,18.2,1.5,7.9,1.0,11.2,0.7,16.7,1.2,21.6,1.6,4.9,0.6,4.0,0.4,6.2,0.6,8.5,0.9,1.2,0.4,3.3,0.3,5.3,0.6,7.3,0.7,1.1,0.3,47716,1175,64979,2002,81686,1793,32494,1288,64449,1229,82248,2064,99465,2915,43469,1292,28.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),27.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.2,(X)
04000C1US24,24,Maryland -- In metropolitan statistical area -- in principal city,480630,2137,271920,2452,166768,2203,208710,2727,8.6,0.3,5.4,0.3,1.2,0.2,13.7,0.5,4.9,0.2,3.1,0.2,1.1,0.2,7.4,0.3,8.6,0.3,6.7,0.3,3.4,0.3,11.5,0.5,8.6,0.3,7.8,0.4,4.6,0.3,10.3,0.5,11.1,0.3,10.2,0.4,7.1,0.5,12.8,0.5,16.5,0.3,15.4,0.5,14.3,0.6,17.3,0.5,11.4,0.3,12.2,0.4,13.4,0.6,9.7,0.4,14.4,0.3,16.7,0.4,21.2,0.6,10.5,0.5,7.0,0.2,9.3,0.3,13.3,0.4,3.8,0.2,8.9,0.3,13.2,0.4,20.4,0.6,3.0,0.2,61101,612,77575,983,109223,1523,42187,548,90721,924,111504,1470,146247,1954,60238,925,36.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),38.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),31.7,(X)
04000C1US25,25,Massachusetts -- In metropolitan statistical area -- in principal city,555258,2076,296524,2158,185266,2282,258734,2521,9.6,0.2,6.3,0.3,1.8,0.2,14.1,0.5,6.6,0.2,3.9,0.3,1.6,0.2,10.0,0.4,9.0,0.2,8.0,0.3,4.5,0.4,10.6,0.4,7.7,0.2,7.9,0.3,5.0,0.4,8.0,0.4,10.0,0.3,9.9,0.4,7.2,0.4,10.5,0.4,14.6,0.3,14.3,0.5,13.6,0.5,14.9,0.5,10.5,0.3,11.0,0.3,12.5,0.5,9.3,0.4,14.7,0.3,16.3,0.5,21.0,0.6,12.0,0.4,7.3,0.2,8.8,0.4,12.6,0.5,5.2,0.3,9.9,0.3,13.4,0.4,20.1,0.6,5.4,0.3,61277,530,74319,1031,107106,1531,44991,896,93786,975,111801,1434,146932,2151,70136,1163,36.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),38.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),32.8,(X)
04000C1US26,26,Michigan -- In metropolitan statistical area -- in principal city,962726,3460,555939,3033,325793,2978,406787,3427,12.5,0.2,8.7,0.2,2.4,0.2,19.3,0.4,6.9,0.2,5.0,0.2,2.0,0.2,10.0,0.3,12.8,0.2,10.7,0.3,5.6,0.2,16.5,0.4,11.4,0.2,10.1,0.2,7.5,0.3,13.2,0.4,14.0,0.2,13.3,0.3,12.2,0.4,14.7,0.4,16.5,0.2,17.6,0.3,19.8,0.4,13.9,0.4,9.7,0.2,11.9,0.3,15.9,0.4,6.0,0.2,9.7,0.1,13.2,0.2,19.5,0.3,4.3,0.2,3.4,0.1,5.0,0.2,7.9,0.3,1.0,0.1,3.0,0.1,4.4,0.1,7.2,0.2,1.1,0.1,41103,279,52518,568,75576,710,27757,404,59632,436,71986,660,95158,922,40453,549,35.0,(X),(X),(X),(X),(X),(X),(X),(X),(X),36.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),31.5,(X)
04000C1US27,27,Minnesota -- In metropolitan statistical area -- in principal city,529647,1875,287296,1876,209581,2251,242351,2331,6.9,0.2,3.7,0.3,1.0,0.1,11.5,0.4,4.8,0.2,2.5,0.2,0.9,0.1,8.0,0.4,9.2,0.3,6.0,0.3,3.2,0.2,13.6,0.5,8.8,0.2,6.8,0.3,4.6,0.3,11.6,0.3,12.4,0.3,10.2,0.4,8.1,0.4,15.1,0.5,17.4,0.4,16.7,0.5,15.8,0.6,17.6,0.5,12.3,0.3,13.8,0.4,15.5,0.5,9.8,0.4,14.5,0.3,19.3,0.4,23.5,0.5,8.3,0.3,6.5,0.2,9.7,0.3,12.7,0.4,2.3,0.2,7.2,0.2,11.2,0.3,14.7,0.4,2.3,0.2,60558,496,82023,906,101587,998,40014,658,85311,654,108327,1131,129172,1360,55147,857,26.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),26.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.4,(X)
04000C1US28,28,Mississippi -- In metropolitan statistical area -- in principal city,135008,1432,81092,1206,41096,1163,53916,1467,13.1,0.6,10.1,0.8,2.7,0.6,19.6,1.3,7.8,0.5,6.1,0.6,2.5,0.5,11.3,1.0,15.1,0.8,12.2,0.9,5.8,0.8,19.6,1.3,12.4,0.6,11.7,0.8,9.0,1.0,13.3,1.0,14.7,0.7,14.0,0.9,14.5,1.4,15.5,1.1,15.9,0.7,18.3,1.0,21.6,1.4,11.6,0.9,9.4,0.6,11.6,0.9,17.1,1.4,4.9,0.7,7.3,0.5,10.0,0.8,15.9,1.3,2.8,0.5,2.2,0.3,3.2,0.5,5.7,0.8,0.5,0.2,2.1,0.2,2.8,0.3,5.2,0.5,0.9,0.3,36329,745,45486,1733,67105,2512,24706,838,52406,1073,62213,1466,86384,2429,34887,1023,33.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),36.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.6,(X)
04000C1US29,29,Missouri -- In metropolitan statistical area -- in principal city,568053,2696,296293,2459,193920,2422,271760,2650,10.5,0.2,6.2,0.3,1.5,0.2,16.0,0.5,6.4,0.3,3.9,0.3,1.6,0.2,9.7,0.4,12.0,0.3,9.0,0.4,4.7,0.3,15.9,0.5,11.5,0.3,9.5,0.4,7.1,0.4,13.9,0.4,14.6,0.3,13.7,0.5,11.8,0.6,15.6,0.4,17.4,0.3,18.9,0.5,20.9,0.6,14.9,0.5,10.5,0.3,13.2,0.4,16.5,0.6,6.9,0.3,10.3,0.2,14.9,0.4,20.4,0.6,4.9,0.2,3.5,0.2,5.5,0.3,7.9,0.4,1.2,0.1,3.3,0.1,5.2,0.3,7.5,0.3,1.2,0.1,44030,468,59525,867,78533,1169,30730,418,62804,554,79328,934,99366,1336,42863,538,30.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),32.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.9,(X)
04000C1US30,30,Montana -- In metropolitan statistical area -- in principal city,102373,912,57048,826,42482,944,45325,1102,7.1,0.5,3.5,0.6,0.8,0.2,12.6,1.0,5.5,0.5,2.9,0.5,1.2,0.3,9.0,1.0,13.0,0.7,7.0,0.7,3.8,0.5,21.2,1.4,10.5,0.6,8.4,0.8,6.2,0.8,13.9,1.1,14.2,0.7,12.7,1.1,11.2,1.1,15.8,1.2,19.1,0.9,20.9,1.3,22.1,1.5,16.3,1.2,11.7,0.7,15.6,1.1,18.5,1.3,6.0,0.7,11.2,0.7,17.0,1.2,20.9,1.4,3.3,0.6,3.9,0.5,6.3,0.7,8.0,1.0,0.6,0.2,3.9,0.4,5.7,0.7,7.2,0.9,1.4,0.4,49666,1262,67955,1933,80887,2057,30005,1161,68652,1521,88368,2293,102413,2787,41690,1788,29.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),28.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),30.1,(X)
04000C1US31,31,Nebraska -- In metropolitan statistical area -- in principal city,311826,1170,186002,1634,134914,1737,125824,1573,6.7,0.3,3.9,0.3,1.3,0.2,12.0,0.6,4.8,0.3,2.6,0.3,0.9,0.2,8.6,0.5,10.2,0.4,6.4,0.3,3.2,0.3,16.4,0.8,10.2,0.3,8.2,0.4,5.4,0.4,13.9,0.6,14.7,0.4,13.0,0.6,10.9,0.6,17.5,0.7,19.0,0.5,19.3,0.5,19.8,0.6,17.3,0.6,12.1,0.4,15.0,0.4,17.8,0.6,7.2,0.4,13.3,0.3,18.5,0.5,23.5,0.6,4.6,0.4,4.6,0.2,6.6,0.3,8.7,0.4,1.4,0.2,4.4,0.2,6.4,0.3,8.5,0.4,1.2,0.2,53350,646,70484,789,86547,1267,34176,749,72882,676,90056,1020,107052,1288,44588,764,28.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),28.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.9,(X)
04000C1US32,32,Nevada -- In metropolitan statistical area -- in principal city,539564,2661,327165,2791,226289,2557,212399,2288,6.7,0.2,4.6,0.3,2.0,0.2,11.5,0.5,4.6,0.2,2.7,0.2,1.4,0.1,8.0,0.4,10.1,0.3,7.1,0.3,4.5,0.3,15.5,0.5,10.8,0.2,9.1,0.3,7.1,0.4,14.2,0.4,14.3,0.3,13.4,0.4,11.9,0.4,15.8,0.5,18.6,0.4,19.7,0.5,19.9,0.6,16.3,0.5,12.5,0.3,14.5,0.4,16.3,0.5,8.3,0.4,13.2,0.3,16.7,0.4,20.7,0.6,6.7,0.4,4.8,0.2,6.3,0.3,8.3,0.3,1.9,0.2,4.4,0.2,5.9,0.2,7.9,0.3,1.8,0.2,54128,532,66057,748,79743,876,35583,537,73826,658,86296,879,101013,1093,50844,1035,35.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),35.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),32.1,(X)
04000C1US33,33,New Hampshire -- In metropolitan statistical area -- in principal city,81173,703,48034,877,33530,765,33139,999,5.5,0.5,3.3,0.5,0.9,0.4,9.9,1.0,4.4,0.5,2.7,0.5,1.5,0.5,7.2,0.9,9.1,0.6,6.4,0.7,3.6,0.7,14.2,1.1,9.5,0.6,7.9,0.9,5.2,0.9,12.4,1.2,12.4,0.7,11.4,0.9,8.3,1.1,14.6,1.3,18.8,1.0,19.0,1.3,18.9,1.4,18.5,1.5,13.8,0.8,15.6,1.0,18.1,1.3,9.7,1.0,16.3,0.7,20.0,1.1,25.6,1.5,9.3,1.0,5.8,0.5,7.7,0.8,10.0,1.1,2.4,0.7,4.4,0.5,5.8,0.6,7.9,0.8,1.9,0.6,62006,1135,73837,2048,91394,1791,40753,1530,77007,1335,89620,1921,105954,2506,53972,1967,26.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),27.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),24.8,(X)
04000C1US34,34,New Jersey -- In metropolitan statistical area -- in principal city,326191,2104,203899,1935,107612,1730,122292,2329,12.9,0.4,9.1,0.4,2.7,0.3,21.1,0.7,7.2,0.3,5.2,0.4,2.9,0.4,11.3,0.6,13.0,0.4,12.8,0.5,8.7,0.6,14.7,0.7,10.3,0.4,11.0,0.6,8.7,0.7,10.0,0.6,12.5,0.4,13.4,0.6,12.7,0.8,10.5,0.6,15.2,0.4,15.8,0.5,16.9,0.7,12.7,0.7,9.2,0.4,10.2,0.5,13.1,0.7,6.6,0.5,10.6,0.4,12.1,0.5,17.6,0.8,6.8,0.5,4.4,0.2,4.9,0.3,7.7,0.6,2.9,0.3,4.7,0.2,5.4,0.3,9.0,0.4,3.2,0.3,42179,629,48095,997,70799,1517,27411,868,65174,775,71740,1040,96078,1531,49577,1099,42.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),44.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),37.1,(X)
04000C1US35,35,New Mexico -- In metropolitan statistical area -- in principal city,311957,1900,183942,1775,121871,2023,128015,2168,8.7,0.3,5.7,0.4,2.0,0.3,14.7,0.6,5.6,0.3,3.3,0.3,1.6,0.2,9.2,0.6,11.4,0.4,9.1,0.5,5.3,0.4,15.7,0.8,10.8,0.5,9.0,0.5,6.9,0.6,13.7,0.7,14.0,0.5,12.9,0.6,11.2,0.6,15.6,0.8,17.5,0.5,18.4,0.7,19.0,0.8,14.8,0.6,11.7,0.4,14.3,0.5,17.2,0.8,7.2,0.5,12.2,0.4,15.7,0.6,20.8,0.8,6.4,0.5,4.4,0.2,6.2,0.4,8.5,0.5,1.5,0.2,3.7,0.2,5.4,0.3,7.7,0.5,1.2,0.2,49382,836,62880,981,81149,1275,32170,649,67781,949,81245,1300,99049,1757,45309,953,29.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),31.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.1,(X)
04000C1US36,36,New York -- In metropolitan statistical area -- in principal city,3662546,7594,2145501,7786,1292245,7081,1517045,6248,9.7,0.1,6.6,0.1,2.5,0.1,15.0,0.2,6.8,0.1,4.7,0.1,2.8,0.1,10.1,0.2,10.3,0.1,9.6,0.1,6.7,0.2,11.8,0.2,8.9,0.1,9.1,0.1,7.3,0.2,8.9,0.2,11.3,0.1,11.8,0.2,10.1,0.2,10.9,0.2,15.1,0.1,15.6,0.2,15.3,0.2,14.2,0.2,10.7,0.1,11.3,0.1,12.5,0.2,9.2,0.2,12.9,0.1,14.4,0.2,18.0,0.2,10.0,0.2,6.1,0.1,7.1,0.1,9.9,0.2,4.3,0.1,8.3,0.1,9.8,0.1,14.8,0.2,5.5,0.1,54030,267,62110,343,84558,521,40263,247,87849,572,99492,786,128552,1216,67668,612,41.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),45.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),34.1,(X)
04000C1US37,37,North Carolina -- In metropolitan statistical area -- in principal city,1252277,4069,729612,4422,489830,3924,522665,4214,7.5,0.2,5.1,0.2,1.4,0.1,11.9,0.3,5.5,0.2,3.5,0.1,1.3,0.1,8.7,0.3,10.9,0.2,8.5,0.3,4.3,0.2,14.9,0.4,11.1,0.2,9.5,0.2,6.9,0.3,13.7,0.3,14.7,0.2,13.1,0.3,11.2,0.3,16.5,0.3,17.8,0.2,17.9,0.3,18.5,0.4,16.9,0.4,11.0,0.2,12.8,0.2,15.7,0.3,7.7,0.3,11.6,0.2,15.4,0.3,20.4,0.4,5.9,0.2,4.6,0.1,6.3,0.2,8.9,0.3,1.9,0.1,5.4,0.1,8.0,0.2,11.4,0.2,1.7,0.1,50373,290,63714,564,84508,851,35525,312,74566,499,91128,701,114171,939,49170,579,29.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),30.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27.2,(X)
04000C1US38,38,North Dakota -- In metropolitan statistical area -- in principal city,108662,895,56043,902,41988,918,52619,1193,7.0,0.6,3.2,0.6,1.2,0.4,11.4,1.0,5.3,0.5,2.7,0.6,0.7,0.3,8.7,0.9,10.6,0.7,4.9,0.6,2.5,0.6,17.2,1.4,10.4,0.8,6.9,0.9,4.5,0.8,14.6,1.3,14.3,1.0,12.6,1.2,9.6,1.2,16.6,1.4,17.8,1.0,18.8,1.3,19.5,1.4,16.4,1.2,12.8,0.7,16.3,1.3,18.6,1.5,7.9,1.0,13.4,0.7,20.6,1.3,25.6,1.7,5.0,0.8,4.1,0.4,6.6,0.6,8.3,0.9,1.1,0.4,4.4,0.3,7.4,0.7,9.5,0.8,1.2,0.2,52373,1199,75995,1666,89364,2901,33548,1341,72648,1332,95641,2313,111224,2691,46023,1700,27.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),25.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),29.0,(X)
