GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - No workers,Margin of Error; Total: - No workers,Estimate; Total: - 1 worker,Margin of Error; Total: - 1 worker,Estimate; Total: - 2 workers,Margin of Error; Total: - 2 workers,Estimate; Total: - 3 or more workers,Margin of Error; Total: - 3 or more workers,Estimate; Total: - 1-person household:,Margin of Error; Total: - 1-person household:,Estimate; Total: - 1-person household: - No workers,Margin of Error; Total: - 1-person household: - No workers,Estimate; Total: - 1-person household: - 1 worker,Margin of Error; Total: - 1-person household: - 1 worker,Estimate; Total: - 2-person household:,Margin of Error; Total: - 2-person household:,Estimate; Total: - 2-person household: - No workers,Margin of Error; Total: - 2-person household: - No workers,Estimate; Total: - 2-person household: - 1 worker,Margin of Error; Total: - 2-person household: - 1 worker,Estimate; Total: - 2-person household: - 2 workers,Margin of Error; Total: - 2-person household: - 2 workers,Estimate; Total: - 3-person household:,Margin of Error; Total: - 3-person household:,Estimate; Total: - 3-person household: - No workers,Margin of Error; Total: - 3-person household: - No workers,Estimate; Total: - 3-person household: - 1 worker,Margin of Error; Total: - 3-person household: - 1 worker,Estimate; Total: - 3-person household: - 2 workers,Margin of Error; Total: - 3-person household: - 2 workers,Estimate; Total: - 3-person household: - 3 workers,Margin of Error; Total: - 3-person household: - 3 workers,Estimate; Total: - 4-or-more-person household:,Margin of Error; Total: - 4-or-more-person household:,Estimate; Total: - 4-or-more-person household: - No workers,Margin of Error; Total: - 4-or-more-person household: - No workers,Estimate; Total: - 4-or-more-person household: - 1 worker,Margin of Error; Total: - 4-or-more-person household: - 1 worker,Estimate; Total: - 4-or-more-person household: - 2 workers,Margin of Error; Total: - 4-or-more-person household: - 2 workers,Estimate; Total: - 4-or-more-person household: - 3 or more workers,Margin of Error; Total: - 4-or-more-person household: - 3 or more workers
04000E0US22,22,Louisiana -- In micropolitan statistical area,160169,1202,55689,1182,65092,1167,34324,1100,5064,433,48180,1252,28015,999,20165,706,54459,1267,19257,707,21332,903,13870,676,25038,901,4674,396,10524,696,8120,556,1720,292,32492,920,3743,419,13071,703,12334,685,3344,336
04000E0US23,23,Maine -- In micropolitan statistical area,51055,628,16062,614,17430,713,15211,639,2352,295,15039,625,8343,506,6696,510,20421,603,6205,391,6621,460,7595,418,7329,488,834,164,2000,318,3511,351,984,188,8266,526,680,188,2113,320,4105,348,1368,201
04000E0US24,24,Maryland -- In micropolitan statistical area,29438,485,9551,389,10579,549,7787,457,1521,247,8118,540,4681,406,3437,317,13119,528,4186,286,4708,392,4225,334,3634,387,464,113,1185,237,1546,224,439,127,4567,380,220,104,1249,239,2016,262,1082,211
04000E0US25,25,Massachusetts -- In micropolitan statistical area,36651,533,10191,522,13746,518,10592,462,2122,234,11679,499,5729,368,5950,498,13730,519,3563,249,4820,350,5347,380,5826,472,600,190,1617,214,2642,286,967,194,5416,335,299,105,1359,212,2603,237,1155,163
04000E0US26,26,Michigan -- In micropolitan statistical area,439983,1742,143154,1382,155299,1659,118126,1684,23404,766,122362,1533,69202,1180,53160,981,170348,1727,62005,901,54295,1010,54048,1196,61289,1230,6674,508,21016,782,25449,768,8150,497,85984,1291,5273,335,26828,913,38629,1022,15254,607
04000E0US27,27,Minnesota -- In micropolitan statistical area,292297,1558,83980,1187,96475,1401,92766,1476,19076,647,82000,1528,43580,1082,38420,949,114688,1371,35812,727,32812,929,46064,916,37490,910,2208,202,10805,613,17036,594,7441,521,58119,846,2380,294,14438,576,29666,902,11635,437
04000E0US28,28,Mississippi -- In micropolitan statistical area,362396,2051,125948,2063,140756,2400,82514,1943,13178,680,108063,1910,63153,1401,44910,1545,121927,2082,42997,1260,46507,1303,32423,1314,57209,1757,10489,732,22944,1018,19556,997,4220,433,75197,1606,9309,654,26395,1354,30535,1316,8958,632
04000E0US29,29,Missouri -- In micropolitan statistical area,271199,1972,86815,1429,97544,1816,72906,1746,13934,776,74872,1524,42220,1200,32652,1199,101074,1598,35456,879,33522,922,32096,1220,40289,1358,4746,486,13839,899,16516,768,5188,491,54964,1095,4393,374,17531,824,24294,882,8746,641
04000E0US30,30,Montana -- In micropolitan statistical area,126031,842,32777,794,46944,1154,39160,830,7150,506,37507,906,17128,660,20379,858,48060,920,13400,551,14973,677,19687,685,17691,819,1330,238,5091,486,7943,597,3327,406,22773,828,919,218,6501,492,11530,645,3823,351
04000E0US31,31,Nebraska -- In micropolitan statistical area,131851,747,32223,755,47059,944,44258,969,8311,516,38009,1049,17997,786,20012,674,49031,881,12070,487,15002,662,21959,697,16761,759,1123,207,5199,488,7405,498,3034,296,28050,755,1033,218,6846,443,14894,640,5277,439
04000E0US32,32,Nevada -- In micropolitan statistical area,93222,1023,30319,916,36273,1301,22522,763,4108,502,24962,1008,13116,745,11846,715,37461,1066,14663,651,11955,714,10843,624,12460,738,1507,245,5243,545,4630,461,1080,237,18339,750,1033,213,7229,523,7049,547,3028,420
04000E0US33,33,New Hampshire -- In micropolitan statistical area,178870,1277,48779,925,62481,1279,55720,1507,11890,628,50042,1060,25348,834,24694,889,71595,1313,20151,639,22590,801,28854,1042,26423,1066,2190,313,7623,579,11930,761,4680,385,30810,847,1090,231,7574,581,14936,711,7210,466
04000E0US35,35,New Mexico -- In micropolitan statistical area,217619,1583,72911,1356,86186,1775,49613,1374,8909,545,65525,1517,37056,1251,28469,1155,72091,1565,26074,913,25576,1038,20441,1131,31893,1001,5575,588,12860,678,10771,712,2687,313,48110,1173,4206,415,19281,953,18401,781,6222,415
04000E0US36,36,New York -- In micropolitan statistical area,395503,1999,129033,1496,139694,1678,105772,1725,21004,724,115945,1639,67191,1200,48754,1126,146671,1583,49683,917,48784,1027,48204,1133,59100,1321,6748,503,19004,854,24708,847,8640,477,73787,1119,5411,449,23152,684,32860,854,12364,588
04000E0US37,37,North Carolina -- In micropolitan statistical area,609562,2659,213121,2587,221155,2444,149394,2125,25892,931,172531,2245,104874,1825,67657,1484,224703,2082,82960,1574,76924,1537,64819,1487,95433,2038,14454,785,35339,1103,36335,1338,9305,589,116895,2147,10833,804,41235,1191,48240,1328,16587,863
04000E0US38,38,North Dakota -- In micropolitan statistical area,72008,831,13891,539,27870,1022,25579,938,4668,497,22277,941,8285,459,13992,821,25857,729,4952,343,7213,535,13692,719,9411,563,310,131,2691,358,4510,412,1900,314,14463,506,344,131,3974,349,7377,494,2768,339
04000E0US39,39,Ohio -- In micropolitan statistical area,753938,2751,240398,2139,262526,2444,206802,2574,44212,1235,208691,2300,122273,1985,86418,1642,278658,2433,93843,1656,94723,1773,90092,1499,112603,1854,14072,796,36231,1267,46330,1243,15970,845,153986,1696,10210,781,45154,1194,70380,1556,28242,937
04000E0US40,40,Oklahoma -- In micropolitan statistical area,276509,1322,86211,1168,105508,1365,73120,1167,11670,617,79433,1216,43851,960,35582,945,97986,1291,32377,733,34092,835,31517,867,41764,904,5481,356,15649,548,16515,687,4119,363,57326,1045,4502,360,20185,733,25088,816,7551,514
04000E0US41,41,Oregon -- In micropolitan statistical area,224977,1551,85267,1337,76648,1488,53647,1246,9415,614,64382,1412,40844,1147,23538,964,87692,1463,36650,1061,27431,946,23611,963,30545,1048,4985,403,11255,676,11481,777,2824,344,42358,1125,2788,279,14424,723,18555,808,6591,444
04000E0US42,42,Pennsylvania -- In micropolitan statistical area,439327,1938,148083,1429,150883,1674,116017,1548,24344,697,125726,1804,76153,1486,49573,1133,166066,1853,58963,1043,56117,1110,50986,1096,65980,1324,7190,487,21740,880,27864,781,9186,496,81555,1092,5777,389,23453,755,37167,994,15158,601
04000E0US45,45,South Carolina -- In micropolitan statistical area,170713,1449,63446,1284,63793,1632,36821,1190,6653,495,52960,1174,31665,956,21295,902,61869,1160,23826,743,22979,1020,15064,705,26268,1116,4651,444,9387,763,9855,726,2375,373,29616,1007,3304,416,10132,748,11902,727,4278,412
04000E0US46,46,South Dakota -- In micropolitan statistical area,94716,765,21765,646,36126,1067,30815,954,6010,430,30705,982,12324,674,18381,768,34119,926,8205,468,10339,628,15575,797,12229,700,697,200,3293,408,5746,463,2493,313,17663,597,539,139,4113,455,9494,447,3517,312
04000E0US47,47,Tennessee -- In micropolitan statistical area,344764,1678,122060,1584,123682,1954,82218,1698,16804,711,95071,1905,57988,1524,37083,1392,130080,1905,49799,1111,45679,1261,34602,1077,53542,1612,8405,609,18621,939,20686,979,5830,473,66071,1322,5868,487,22299,889,26930,1110,10974,661
04000E0US48,48,Texas -- In micropolitan statistical area,565722,2792,169194,2386,216610,3013,149437,2782,30481,1341,142377,2171,80942,1845,61435,1739,195577,2647,67850,1568,69702,1459,58025,1862,86479,2021,10721,867,33796,1301,34450,1236,7512,645,141289,1953,9681,778,51677,1448,56962,1967,22969,1154
04000E0US49,49,Utah -- In micropolitan statistical area,57853,734,12925,514,22074,774,17941,786,4913,473,12283,616,5324,392,6959,557,19835,638,5990,371,6338,436,7507,513,8579,555,816,198,2881,388,3379,400,1503,301,17156,661,795,196,5896,445,7055,471,3410,409
04000E0US50,50,Vermont -- In micropolitan statistical area,104275,893,30549,762,35955,912,32531,739,5240,344,31649,970,16842,649,14807,718,42001,794,11661,476,12960,631,17380,579,13895,605,1104,188,3894,367,6760,466,2137,221,16730,537,942,173,4294,374,8391,347,3103,281
04000E0US51,51,Virginia -- In micropolitan statistical area,113421,1058,44698,1003,39715,1143,25027,873,3981,380,34541,1123,22032,853,12509,848,41591,948,16982,709,14140,686,10469,607,17995,806,3258,437,6621,500,6642,502,1474,269,19294,807,2426,329,6445,594,7916,617,2507,279
04000E0US53,53,Washington -- In micropolitan statistical area,219088,1457,78311,1215,75814,1498,55280,1145,9683,608,60202,1501,36801,1237,23401,1018,84655,1347,33741,833,26047,1060,24867,877,30348,1048,4551,476,11282,735,11419,747,3096,276,43883,1110,3218,388,15084,709,18994,845,6587,537
04000E0US54,54,West Virginia -- In micropolitan statistical area,121005,992,47763,934,41316,1271,26941,949,4985,427,34935,914,22906,755,12029,736,44157,1095,18518,832,14463,629,11176,623,20221,898,3701,339,7594,574,7063,514,1863,273,21692,745,2638,360,7230,563,8702,591,3122,353
04000E0US55,55,Wisconsin -- In micropolitan statistical area,314625,1188,87504,1190,105245,1342,99376,1307,22500,731,89024,1319,46515,1113,42509,1052,122647,1227,35596,655,36654,855,50397,1021,42045,954,3062,344,11735,551,18392,684,8856,536,60909,841,2331,273,14347,615,30587,786,13644,507
04000E0US56,56,Wyoming -- In micropolitan statistical area,94663,1038,20426,684,37493,1189,31602,1148,5142,535,26241,1132,10849,647,15392,883,34553,994,7750,474,11350,651,15453,789,13737,792,767,195,4356,561,6540,648,2074,343,20132,909,1060,232,6395,496,9609,702,3068,379
04000E0US72,72,Puerto Rico -- In micropolitan statistical area,43244,870,22524,778,14380,883,5483,609,857,231,11064,693,8393,593,2671,372,13360,626,7919,482,4330,461,1111,263,8935,675,3494,347,3499,453,1651,337,291,138,9885,557,2718,352,3880,459,2721,461,566,181
04000E1US01,01,Alabama -- In micropolitan statistical area -- in principal city,83392,1249,30625,950,31361,1048,18443,795,2963,351,27466,1160,16468,788,10998,787,27578,1089,10022,588,9790,669,7766,562,12849,681,2128,322,5028,533,4546,459,1147,239,15499,710,2007,346,5545,478,6131,550,1816,280
04000E1US02,02,Alaska -- In micropolitan statistical area -- in principal city,15571,268,3004,251,6408,359,5106,367,1053,158,4400,317,1733,195,2667,267,5571,358,964,168,2142,274,2465,309,2154,250,145,80,672,149,986,167,351,104,3446,251,162,62,927,143,1655,197,702,129
04000E1US04,04,Arizona -- In micropolitan statistical area -- in principal city,20737,584,7967,460,7731,589,4059,383,980,196,5428,514,3460,350,1968,345,7490,509,3770,359,2418,322,1302,243,3024,357,331,103,1462,267,1000,193,231,101,4795,357,406,138,1883,253,1757,260,749,188
04000E1US05,05,Arkansas -- In micropolitan statistical area -- in principal city,86427,1286,29609,935,33560,1248,19785,1024,3473,461,28261,1360,16527,864,11734,920,29342,1175,9225,549,11412,728,8705,781,12636,883,1834,388,4771,486,4957,525,1074,217,16188,701,2023,319,5643,605,6123,512,2399,373
04000E1US06,06,California -- In micropolitan statistical area -- in principal city,59497,1037,21412,1014,22588,1004,13217,844,2280,344,20882,1029,12532,744,8350,725,19535,904,6560,633,6904,536,6071,554,8611,629,1390,261,3388,449,3047,406,786,227,10469,598,930,228,3946,403,4099,464,1494,275
04000E1US08,08,Colorado -- In micropolitan statistical area -- in principal city,48408,903,13523,745,18403,1012,13634,732,2848,363,15444,762,7680,564,7764,688,17741,721,5142,415,5600,494,6999,521,6403,517,485,182,2036,313,2941,335,941,175,8820,450,216,119,3003,278,3694,391,1907,321
04000E1US09,09,Connecticut -- In micropolitan statistical area -- in principal city,14907,377,4602,367,4864,459,4391,311,1050,190,4724,461,2605,334,2119,347,5391,423,1728,243,1433,229,2230,276,2371,251,172,81,702,194,967,179,530,149,2421,223,97,58,610,123,1194,189,520,114
04000E1US12,12,Florida -- In micropolitan statistical area -- in principal city,26843,881,7658,591,11722,728,6303,489,1160,241,9546,780,4479,437,5067,626,8739,596,2257,288,3398,394,3084,390,3792,438,510,184,1488,278,1234,262,560,159,4766,411,412,139,1769,322,1985,329,600,179
04000E1US13,13,Georgia -- In micropolitan statistical area -- in principal city,115731,1465,41504,1388,46269,1536,23629,1140,4329,540,36626,1487,22005,1184,14621,968,35328,1305,12532,866,13731,932,9065,736,19691,1146,3841,473,8444,675,5838,551,1568,343,24086,907,3126,469,9473,800,8726,680,2761,397
04000E1US15,15,Hawaii -- In micropolitan statistical area -- in principal city,19557,561,6048,482,6697,504,5314,437,1498,302,5556,452,2977,307,2579,364,6459,460,2435,284,2217,343,1807,242,3119,308,336,119,963,187,1361,226,459,155,4423,410,300,114,938,208,2146,302,1039,246
04000E1US16,16,Idaho -- In micropolitan statistical area -- in principal city,54902,727,13073,767,21563,942,17013,809,3253,334,14780,896,7102,682,7678,646,19191,812,4478,476,6380,510,8333,557,8472,677,934,218,3253,457,3296,442,989,222,12459,698,559,195,4252,517,5384,557,2264,343
04000E1US17,17,Illinois -- In micropolitan statistical area -- in principal city,133801,1262,45714,1012,50111,1163,32612,947,5364,442,48857,1201,27574,883,21283,821,45478,1063,14480,647,15473,789,15525,598,17676,763,2183,321,6301,518,7270,465,1922,304,21790,726,1477,235,7054,508,9817,634,3442,329
04000E1US18,18,Indiana -- In micropolitan statistical area -- in principal city,143684,1146,45893,1171,55350,1222,35013,1046,7428,525,48417,1190,27018,1080,21399,931,46174,1133,14346,683,16286,788,15542,832,21676,1056,2593,309,8506,654,7826,592,2751,287,27417,882,1936,267,9159,552,11645,660,4677,439
04000E1US19,19,Iowa -- In micropolitan statistical area -- in principal city,122191,987,36221,855,46128,933,33509,875,6333,428,42060,1027,21894,693,20166,812,41127,936,11815,495,14189,623,15123,781,15831,811,1442,247,5508,521,6658,530,2223,298,23173,719,1070,229,6265,506,11728,635,4110,303
04000E1US20,20,Kansas -- In micropolitan statistical area -- in principal city,134160,1135,32589,871,52471,1327,40763,1290,8337,573,40903,1295,19334,898,21569,967,44611,1109,10752,552,14939,797,18920,964,19522,844,1293,213,7220,587,8107,666,2902,375,29124,750,1210,230,8743,625,13736,647,5435,533
04000E1US21,21,Kentucky -- In micropolitan statistical area -- in principal city,102783,1339,38208,1155,39749,1185,21457,879,3369,361,38798,1464,22194,1008,16604,1093,32953,1267,11473,708,11933,798,9547,668,15445,853,2554,364,6115,536,5426,508,1350,232,15587,660,1987,324,5097,437,6484,462,2019,282
04000E1US22,22,Louisiana -- In micropolitan statistical area -- in principal city,43228,958,16100,801,17432,727,8385,560,1311,245,14354,832,8545,605,5809,530,13069,654,4791,407,4667,429,3611,439,7013,530,1549,264,3132,366,1980,326,352,121,8792,496,1215,227,3824,431,2794,347,959,218
04000E1US23,23,Maine -- In micropolitan statistical area -- in principal city,15763,421,6137,428,5344,477,3834,455,448,169,6463,542,3868,378,2595,361,5566,424,1771,302,1799,297,1996,326,1831,303,177,84,462,150,949,251,243,118,1903,260,321,134,488,170,889,176,205,93
04000E1US24,24,Maryland -- In micropolitan statistical area -- in principal city,12586,352,4019,288,5153,397,2935,319,479,131,4195,380,2315,265,1880,278,5055,349,1394,209,1979,297,1682,256,1559,281,169,71,673,183,600,160,117,59,1777,231,141,87,621,143,653,154,362,126
04000E1US25,25,Massachusetts -- In micropolitan statistical area -- in principal city,8470,275,2496,229,3242,342,2246,240,486,106,3291,338,1679,188,1612,303,2848,232,644,124,1018,163,1186,217,1200,192,114,73,373,117,568,108,145,58,1131,116,59,28,239,65,492,118,341,106
04000E1US26,26,Michigan -- In micropolitan statistical area -- in principal city,89099,1031,29393,775,34769,896,20475,818,4462,347,31920,965,17460,706,14460,680,29390,866,9097,425,9983,555,10310,661,12466,622,1551,305,4995,411,4196,344,1724,255,15323,527,1285,216,5331,426,5969,425,2738,265
04000E1US27,27,Minnesota -- In micropolitan statistical area -- in principal city,122747,1199,36298,981,43297,1293,35651,1120,7501,511,42016,1276,22119,959,19897,860,42344,1197,12192,548,12479,720,17673,851,15751,757,726,174,4769,504,7112,515,3144,419,22636,597,1261,281,6152,503,10866,674,4357,337
04000E1US28,28,Mississippi -- In micropolitan statistical area -- in principal city,142177,1370,49499,1292,58440,1584,30037,993,4201,384,48823,1252,26867,861,21956,1013,44663,1211,14549,767,17375,848,12739,656,22012,937,4492,446,8914,624,6976,540,1630,295,26679,786,3591,418,10195,752,10322,677,2571,355
04000E1US29,29,Missouri -- In micropolitan statistical area -- in principal city,97481,1289,31552,1069,36862,1171,24582,1023,4485,484,33201,1151,18350,823,14851,865,32258,1070,10223,603,11114,648,10921,663,14104,775,1511,215,4984,527,5906,472,1703,279,17918,710,1468,265,5913,524,7755,617,2782,367
04000E1US30,30,Montana -- In micropolitan statistical area -- in principal city,55380,777,14761,696,21535,904,16012,730,3072,364,20023,759,9246,592,10777,671,18979,755,4441,363,6395,500,8143,536,8320,650,651,208,2186,341,3788,498,1695,336,8058,484,423,178,2177,296,4081,403,1377,209
04000E1US31,31,Nebraska -- In micropolitan statistical area -- in principal city,78330,654,19817,683,28770,876,24691,719,5052,414,24781,916,11704,662,13077,625,26981,731,6716,423,8358,574,11907,573,10202,625,723,177,3322,421,4237,399,1920,266,16366,625,674,171,4013,402,8547,530,3132,349
04000E1US32,32,Nevada -- In micropolitan statistical area -- in principal city,39867,673,13705,538,15446,822,8919,549,1797,355,11268,707,6112,527,5156,513,15207,709,6389,429,4664,477,4154,426,5732,541,728,175,2427,378,2152,337,425,157,7660,449,476,145,3199,341,2613,357,1372,309
04000E1US33,33,New Hampshire -- In micropolitan statistical area -- in principal city,49212,794,14242,725,17897,823,14243,713,2830,343,16714,761,8549,632,8165,561,17824,812,4464,349,5637,519,7723,641,7111,577,835,185,2156,275,2987,405,1133,241,7563,420,394,128,1939,263,3533,321,1697,249
04000E1US35,35,New Mexico -- In micropolitan statistical area -- in principal city,114394,1193,35388,1047,47461,1406,26787,1044,4758,402,36577,1122,19032,907,17545,886,35906,1097,11706,537,12992,829,11208,778,17356,712,2742,452,7287,609,5860,540,1467,230,24555,821,1908,296,9637,661,9719,598,3291,332
04000E1US36,36,New York -- In micropolitan statistical area -- in principal city,99586,1098,34731,909,36462,1018,23691,753,4702,386,36231,930,20511,699,15720,728,32051,852,10021,505,10713,615,11317,607,14228,803,2343,372,4472,461,5458,445,1955,276,17076,472,1856,279,5557,422,6916,365,2747,305
04000E1US37,37,North Carolina -- In micropolitan statistical area -- in principal city,143229,1264,55164,1273,53121,1303,30379,1083,4565,403,49459,1354,30529,992,18930,893,49818,1156,18264,783,17432,776,14122,756,19878,871,3650,445,7999,541,6747,563,1482,211,24074,821,2721,395,8760,575,9510,576,3083,358
04000E1US38,38,North Dakota -- In micropolitan statistical area -- in principal city,48947,848,9197,536,19748,881,16687,831,3315,436,16948,851,5864,428,11084,743,16597,730,2871,316,4670,477,9056,679,6085,521,208,119,1664,305,2938,364,1275,295,9317,466,254,127,2330,276,4693,438,2040,300
04000E1US39,39,Ohio -- In micropolitan statistical area -- in principal city,230686,1596,81325,1665,84278,1332,54660,1387,10423,599,81151,1533,47366,1318,33785,1082,75490,1475,25185,789,25970,824,24335,933,32959,1162,5062,499,11640,758,12322,715,3935,410,41086,1100,3712,495,12883,705,18003,906,6488,528
04000E1US40,40,Oklahoma -- In micropolitan statistical area -- in principal city,144571,1156,44556,985,57258,1072,36812,936,5945,453,47725,1076,24906,826,22819,836,47454,1211,14644,582,16426,698,16384,675,21330,865,2608,266,8180,477,8203,524,2339,278,28062,737,2398,276,9833,551,12225,584,3606,392
04000E1US41,41,Oregon -- In micropolitan statistical area -- in principal city,72731,809,25586,808,26332,854,17828,756,2985,318,24787,854,14683,667,10104,707,24727,950,8886,589,8063,569,7778,644,9656,706,1369,233,3453,449,4069,438,765,183,13561,688,648,154,4712,463,5981,532,2220,249
04000E1US42,42,Pennsylvania -- In micropolitan statistical area -- in principal city,69696,739,25078,822,25400,924,16361,703,2857,277,26028,947,15240,632,10788,678,22021,841,7074,542,7887,617,7060,539,10430,548,1414,266,3405,439,4350,361,1261,229,11217,432,1350,195,3320,410,4951,387,1596,239
